date,price,volume,score1,score2,score3,count,mean,sum
2023-07-30,29393.0,511.0,-0.0055,0.2485,0.2702,1062,0.1711,181.6675
2023-07-31,29359.0,118.0,-0.3176,0.0799,0.1508,864,-0.029,-25.0361
2023-08-01,29526.0,923.0,-0.2322,0.1229,0.1393,903,0.01,9.0507
2023-08-02,29344.0,2336.0,-0.1343,0.1673,0.1951,708,0.076,53.8259
2023-08-03,29939.0,1910.0,-0.1569,0.1071,0.1121,723,0.0208,15.0153
2023-08-04,29253.0,930.0,-0.2196,0.1199,0.0659,735,-0.0113,-8.2748
2023-08-05,29111.0,638.0,-0.0493,0.1461,0.1636,432,0.0868,37.484
2023-08-06,29111.0,638.0,-0.0927,0.1308,0.2372,582,0.0918,53.4196
2023-08-07,29183.0,728.0,-0.0873,0.1667,0.2471,717,0.1088,78.0391
2023-08-08,29183.0,728.0,-0.2747,0.0391,0.2001,612,-0.0118,-7.232
2023-08-09,29229.0,436.0,-0.1376,0.1211,0.2141,627,0.0659,41.2903
2023-08-10,29618.0,316.0,-0.0199,0.1894,0.2285,666,0.1327,88.3718
2023-08-11,29618.0,316.0,-0.2591,0.1441,0.1617,750,0.0156,11.6702
2023-08-12,29469.0,504.0,0.0324,0.1434,0.1805,618,0.1188,73.4017
2023-08-13,29403.0,14.0,-0.0745,0.1355,0.202,573,0.0876,50.2229
2023-08-14,29439.0,129.0,-0.0906,0.1615,0.1641,891,0.0783,69.8033
2023-08-15,29299.0,237.0,-0.0286,0.1802,0.1861,690,0.1126,77.6769
2023-08-16,29428.0,462.0,-0.1312,0.1195,0.132,633,0.0401,25.3752
2023-08-17,29209.0,116.0,-0.3616,0.0814,0.1536,618,-0.0422,-26.0712
2023-08-18,28751.0,2637.0,-0.4518,-0.0046,0.1224,819,-0.1113,-91.1855
2023-08-19,26834.0,3050.0,-0.1552,0.0691,0.1238,456,0.0126,5.7351
2023-08-20,26074.0,89.0,-0.2376,0.0205,0.1608,453,-0.0188,-8.497
2023-08-21,26203.0,196.0,-0.2437,0.1342,0.1799,597,0.0234,13.9968
2023-08-22,26198.0,654.0,-0.1561,0.079,0.1552,660,0.026,17.1758
2023-08-23,26137.0,760.0,-0.2763,0.1011,0.172,591,-0.0011,-0.6291
2023-08-24,26180.0,1034.0,-0.0309,0.2031,0.2488,630,0.1403,88.4136
2023-08-25,26537.0,436.0,-0.1453,0.1235,0.1861,471,0.0548,25.813
2023-08-26,26178.0,464.0,0.3619,0.2899,0.3742,669,0.342,228.7842
2023-08-27,26087.0,162.0,0.2952,0.2691,0.3524,834,0.3056,254.8386
2023-08-28,26095.0,657.0,-0.096,0.1079,0.2192,657,0.077,50.607
2023-08-29,26095.0,657.0,-0.3076,0.2155,0.1829,846,0.0303,25.6111
2023-08-30,26187.0,540.0,-0.1353,0.2324,0.2799,765,0.1257,96.1273
2023-08-31,27308.0,764.0,0.0028,0.2402,0.3239,570,0.189,107.7117
2023-09-01,27308.0,764.0,-0.3793,0.1488,0.155,675,-0.0251,-16.9732
2023-09-02,26026.0,276.0,-0.0271,0.1931,0.22,426,0.1287,54.8159
2023-09-03,25832.0,114.0,-0.1251,0.1499,0.2172,426,0.0807,34.3643
2023-09-04,25904.0,225.0,-0.0947,0.2112,0.1904,627,0.1023,64.1638
2023-09-05,25973.0,54.0,-0.126,0.1818,0.159,603,0.0716,43.1522
2023-09-06,25833.0,803.0,-0.2726,0.1716,0.1807,597,0.0266,15.8661
2023-09-07,25820.0,451.0,-0.0636,0.156,0.1986,612,0.097,59.3781
2023-09-08,25765.0,219.0,0.0074,0.1822,0.2444,624,0.1446,90.2564
2023-09-09,26460.0,629.0,-0.1566,0.0922,0.1576,468,0.0311,14.5482
2023-09-10,25906.0,145.0,-0.0586,0.1133,0.2211,447,0.092,41.1018
2023-09-11,25901.0,257.0,-0.3064,0.0864,0.1579,654,-0.0207,-13.5202
2023-09-12,25869.0,825.0,-0.2697,0.0252,0.0978,489,-0.0489,-23.9135
2023-09-13,25228.0,445.0,-0.1339,0.1721,0.1912,666,0.0765,50.9265
2023-09-14,25992.0,1134.0,0.135,0.2617,0.2904,555,0.229,127.1208
2023-09-15,26276.0,201.0,0.0722,0.1985,0.236,630,0.1689,106.3938
2023-09-16,26569.0,637.0,-0.0341,0.1782,0.2137,348,0.1193,41.5069
2023-09-17,26750.0,638.0,-0.1425,0.1082,0.1258,411,0.0305,12.5211
2023-09-18,26752.0,1464.0,-0.1628,0.1566,0.1645,672,0.0528,35.4644
2023-09-19,26752.0,1464.0,-0.0494,0.2367,0.2306,459,0.1393,63.9363
2023-09-20,26780.0,25.0,-0.0669,0.1762,0.2001,531,0.1031,54.7683
2023-09-21,27393.0,1110.0,-0.1512,0.1412,0.1711,621,0.0537,33.3378
2023-09-22,27163.0,1109.0,-0.2061,0.1215,0.1532,600,0.0229,13.7222
2023-09-23,26669.0,1131.0,-0.061,0.1454,0.1285,312,0.071,22.1418
2023-09-24,26617.0,339.0,-0.1311,0.1146,0.143,297,0.0422,12.5289
2023-09-25,26595.0,176.0,-0.2017,0.0868,0.1586,552,0.0145,8.0306
2023-09-26,26339.0,2190.0,-0.1229,0.1075,0.1584,540,0.0477,25.7457
2023-09-27,26369.0,563.0,-0.064,0.1916,0.2229,486,0.1168,56.7764
2023-09-28,26250.0,268.0,0.0184,0.1304,0.2218,546,0.1235,67.4488
2023-09-29,27139.0,255.0,-0.204,0.1029,0.2286,513,0.0425,21.7811
2023-09-30,27139.0,255.0,-0.1895,0.1569,0.2421,339,0.0698,23.6763
2023-10-01,26947.0,369.0,-0.1711,0.1554,0.1827,348,0.0557,19.3755
2023-10-02,26975.0,14.0,-0.2888,0.1343,0.216,450,0.0205,9.2391
2023-10-03,28227.0,5439.0,-0.1957,0.1003,0.1127,558,0.0058,3.2167
2023-10-04,27640.0,1636.0,-0.1794,0.1039,0.1507,501,0.025,12.5489
2023-10-05,27510.0,1513.0,-0.0656,0.1268,0.2593,519,0.1068,55.433
2023-10-06,27896.0,977.0,-0.0474,0.1874,0.209,438,0.1163,50.959
2023-10-07,27539.0,398.0,-0.1265,0.1599,0.1827,336,0.0721,24.2103
2023-10-08,27984.0,868.0,-0.0965,0.1157,0.2151,312,0.0781,24.3665
2023-10-09,28109.0,771.0,-0.19,0.1297,0.1995,495,0.0464,22.9859
2023-10-10,28003.0,594.0,-0.0489,0.13,0.2028,624,0.0946,59.0484
2023-10-11,27642.0,329.0,-0.1161,0.1761,0.2307,471,0.0969,45.643
2023-10-12,27478.0,238.0,-0.1017,0.1429,0.1668,462,0.0694,32.0403
2023-10-13,26883.0,239.0,-0.1589,0.1618,0.1592,507,0.054,27.3816
2023-10-14,26851.0,283.0,-0.1964,0.1623,0.1518,243,0.0392,9.5308
2023-10-15,26889.0,60.0,-0.0702,0.1466,0.2325,333,0.103,34.2873
2023-10-16,26911.0,440.0,-0.3332,0.123,0.0562,675,-0.0513,-34.636
2023-10-17,27300.0,1777.0,-0.3143,0.1132,0.0917,570,-0.0365,-20.7834
2023-10-18,28572.0,1332.0,-0.1742,0.1338,0.1679,576,0.0425,24.4736
2023-10-19,28453.0,427.0,-0.2197,0.1364,0.1593,696,0.0253,17.6433
2023-10-20,28434.0,571.0,-0.2605,0.1872,0.1437,540,0.0235,12.6883
2023-10-21,28789.0,381.0,-0.339,0.0705,0.1034,360,-0.055,-19.8147
2023-10-22,29712.0,346.0,-0.4321,0.0824,0.1393,393,-0.0702,-27.5754
2023-10-23,30087.0,605.0,-0.4259,0.1726,0.1867,888,-0.0222,-19.7118
2023-10-24,30870.0,4757.0,-0.4862,0.1658,0.1304,606,-0.0633,-38.3782
2023-10-25,33144.0,289.0,-0.232,0.1435,0.2103,507,0.0406,20.5944
2023-10-26,34352.0,1200.0,-0.06,0.1976,0.2139,555,0.1172,65.0366
2023-10-27,34811.0,1093.0,0.0211,0.2031,0.2611,555,0.1618,89.7924
2023-10-28,34180.0,1664.0,-0.1916,0.1252,0.2403,246,0.058,14.2582
2023-10-29,34157.0,1039.0,0.0015,0.1957,0.1861,273,0.1278,34.8821
2023-10-30,34108.0,663.0,-0.0489,0.2149,0.2467,504,0.1376,69.3309
2023-10-31,34585.0,90.0,-0.0116,0.2422,0.2855,528,0.172,90.8289
2023-11-01,34623.0,465.0,-0.0652,0.2321,0.2747,555,0.1472,81.7133
2023-11-02,35997.0,2212.0,-0.0587,0.2113,0.2352,495,0.1293,63.9938
2023-11-03,35997.0,2212.0,-0.1558,0.0832,0.1502,465,0.0259,12.0289
2023-11-04,34954.0,1687.0,-0.0587,0.1599,0.1783,243,0.0931,22.6354
2023-11-05,34797.0,1173.0,-0.0649,0.1639,0.1873,219,0.0954,20.9009
2023-11-06,35116.0,326.0,-0.1448,0.1716,0.2209,465,0.0825,38.3831
2023-11-07,35148.0,755.0,0.0038,0.2669,0.2622,363,0.1776,64.4832
2023-11-08,35066.0,1642.0,-0.1804,0.2045,0.1858,459,0.0699,32.1013
2023-11-09,36689.0,4976.0,-0.2479,0.2295,0.1735,552,0.0517,28.5349
2023-11-10,36689.0,4976.0,-0.0747,0.2467,0.2292,507,0.1337,67.809
2023-11-11,36739.0,137.0,-0.0527,0.1541,0.1718,258,0.0911,23.4919
2023-11-12,37424.0,1911.0,-0.0731,0.1533,0.1898,258,0.09,23.2215
2023-11-13,37192.0,552.0,-0.1707,0.1695,0.1942,573,0.0643,36.8528
2023-11-14,37129.0,102.0,-0.1442,0.1284,0.1975,516,0.0606,31.2527
2023-11-15,35585.0,95.0,-0.2675,0.1483,0.2462,450,0.0423,19.049
2023-11-16,35585.0,95.0,-0.1327,0.1834,0.2104,405,0.087,35.2447
2023-11-17,36218.0,225.0,-0.1695,0.1984,0.1791,540,0.0693,37.4431
2023-11-18,36631.0,644.0,-0.2752,0.1163,0.1854,207,0.0088,1.8278
2023-11-19,36599.0,69.0,-0.2458,0.1768,0.2014,297,0.0441,13.1042
2023-11-20,36599.0,69.0,-0.1176,0.2383,0.2319,516,0.1176,60.6664
2023-11-21,37407.0,1177.0,-0.1491,0.1845,0.1993,486,0.0782,38.0118
2023-11-22,37675.0,1521.0,-0.135,0.183,0.175,474,0.0743,35.2293
2023-11-23,36393.0,3546.0,-0.1655,0.2493,0.2255,426,0.1031,43.9199
2023-11-24,37550.0,2445.0,-0.2284,0.1136,0.1707,432,0.0186,8.0541
2023-11-25,37497.0,1765.0,-0.1267,0.2439,0.1425,258,0.0866,22.3302
2023-11-26,37788.0,111.0,-0.2281,0.2628,0.255,237,0.0966,22.8898
2023-11-27,37815.0,151.0,0.0364,0.2032,0.1758,393,0.1385,54.4208
2023-11-28,37346.0,734.0,0.063,0.2009,0.1836,423,0.1492,63.0994
2023-11-29,37346.0,734.0,-0.0697,0.1918,0.1703,537,0.0975,52.3382
2023-11-30,38140.0,1830.0,-0.2659,0.2316,0.1688,477,0.0449,21.3951
2023-12-01,38152.0,1517.0,-0.2067,0.2031,0.2485,459,0.0816,37.4604
2023-12-02,38840.0,1155.0,-0.2139,0.1619,0.1877,258,0.0452,11.667
2023-12-03,38840.0,1155.0,-0.1574,0.3135,0.2044,249,0.1202,29.9183
2023-12-04,39577.0,1541.0,-0.3342,0.1257,0.1347,483,-0.0246,-11.8917
2023-12-05,40270.0,852.0,-0.055,0.2315,0.2337,453,0.1368,61.9491
2023-12-06,41986.0,1759.0,-0.3446,0.1442,0.1459,351,-0.0182,-6.3901
2023-12-07,44162.0,4476.0,-0.0021,0.1279,0.1609,387,0.0956,36.981
2023-12-08,44057.0,6602.0,-0.1269,0.2075,0.2213,381,0.1007,38.3477
2023-12-09,44057.0,6602.0,-0.1897,0.245,0.172,261,0.0757,19.77
2023-12-10,44384.0,2883.0,0.0402,0.2033,0.268,240,0.1705,40.9159
2023-12-11,43969.0,670.0,-0.1285,0.158,0.2205,537,0.0833,44.7416
2023-12-12,43811.0,10298.0,-0.1566,0.113,0.1681,447,0.0415,18.5553
2023-12-13,41904.0,1600.0,-0.0234,0.2463,0.2162,522,0.1464,76.3995
2023-12-14,41490.0,3596.0,-0.0287,0.3244,0.2362,384,0.1773,68.0718
2023-12-15,42960.0,637.0,0.0272,0.2287,0.2629,273,0.1729,47.2097
2023-12-16,43095.0,1902.0,0.0094,0.2503,0.1672,207,0.1423,29.4554
2023-12-17,42267.0,1186.0,-0.1535,0.2391,0.2013,183,0.0956,17.5006
2023-12-18,42267.0,1186.0,-0.1746,0.2657,0.2367,321,0.1093,35.0809
2023-12-19,41421.0,5448.0,-0.2407,0.303,0.2079,285,0.09,25.6615
2023-12-20,43461.0,3009.0,-0.0436,0.2743,0.1903,267,0.1404,37.4789
2023-12-21,43001.0,3913.0,-0.0874,0.2688,0.1918,339,0.1244,42.1648
2023-12-22,43734.0,1697.0,-0.0879,0.2622,0.1448,351,0.1064,37.3361
2023-12-23,43734.0,1697.0,-0.2041,0.1172,0.1561,225,0.0231,5.1864
2023-12-24,44033.0,625.0,-0.1576,0.1985,0.1947,222,0.0785,17.4316
2023-12-25,43985.0,1697.0,0.2888,0.2636,0.2885,240,0.2803,67.2739
2023-12-26,43126.0,639.0,-0.0092,0.1326,0.2004,267,0.1079,28.8131
2023-12-27,43126.0,639.0,-0.0411,0.2553,0.2443,324,0.1528,49.5176
2023-12-28,42553.0,535.0,-0.2778,0.1794,0.1246,270,0.0087,2.362
2023-12-29,43830.0,5288.0,-0.2225,0.1236,0.1758,258,0.0257,6.6185
2023-12-30,42717.0,1008.0,-0.4232,0.1296,0.2029,168,-0.0303,-5.0826
2023-12-31,42207.0,4555.0,-0.0569,0.2421,0.3169,225,0.1674,37.6566
2024-01-01,42171.0,16.0,-0.3668,0.2041,0.2345,189,0.0239,4.5248
2024-01-02,42749.0,2047.0,-0.15,0.3119,0.188,438,0.1167,51.1008
2024-01-03,45925.0,15320.0,-0.4876,0.0555,0.1108,528,-0.1071,-56.5388
2024-01-04,45432.0,2503.0,-0.1236,0.2336,0.165,489,0.0917,44.8376
2024-01-05,43783.0,6826.0,-0.2858,0.2055,0.1635,378,0.0277,10.4802
2024-01-06,44260.0,232.0,-0.3409,0.1622,0.145,291,-0.0112,-3.269
2024-01-07,44260.0,232.0,-0.2588,0.0799,0.182,312,0.001,0.3228
2024-01-08,44287.0,1820.0,-0.4736,0.1311,0.1563,549,-0.0621,-34.0861
2024-01-09,44000.0,487.0,-0.6401,0.0316,-0.0333,690,-0.214,-147.6338
2024-01-10,47196.0,4853.0,-0.3802,0.102,-0.0196,654,-0.0993,-64.9115
2024-01-11,47196.0,4853.0,-0.1951,0.2549,0.0936,432,0.0511,22.089
2024-01-12,46783.0,6760.0,-0.2861,0.2118,0.1264,606,0.0174,10.5196
2024-01-13,46522.0,1582.0,-0.4024,0.1756,0.1511,369,-0.0252,-9.3124
2024-01-14,43250.0,5887.0,-0.0275,0.1304,0.0855,255,0.0628,16.0148
2024-01-15,42883.0,1264.0,-0.2682,0.1495,0.1231,456,0.0015,0.6633
2024-01-16,42810.0,5311.0,-0.1204,0.1885,0.1538,390,0.074,28.8489
2024-01-17,42908.0,1814.0,-0.3894,0.2027,0.1759,423,-0.0036,-1.5227
2024-01-18,43185.0,5476.0,-0.194,0.0767,0.1456,432,0.0094,4.0753
2024-01-19,42866.0,2379.0,-0.2975,0.1827,0.19,414,0.025,10.3649
2024-01-20,41293.0,10.0,-0.4044,0.0564,0.1043,282,-0.0812,-22.907
2024-01-21,41293.0,10.0,-0.3158,0.1264,0.2107,231,0.0071,1.6374
2024-01-22,41704.0,165.0,-0.488,0.0978,0.1203,426,-0.09,-38.3311
2024-01-23,41658.0,5120.0,-0.4745,0.0428,0.1199,480,-0.1039,-49.8926
2024-01-24,40144.0,2523.0,-0.1528,0.1364,0.1724,312,0.052,16.2233
2024-01-25,40170.0,2901.0,-0.1644,0.1179,0.2286,423,0.0607,25.6705
2024-01-26,40170.0,2901.0,-0.2661,-0.0024,0.1205,342,-0.0493,-16.8747
2024-01-27,40220.0,774.0,-0.1162,0.1191,0.1713,234,0.0581,13.5867
2024-01-28,41936.0,1261.0,-0.215,0.2041,0.1875,216,0.0588,12.711
2024-01-29,42155.0,241.0,-0.0424,0.1356,0.1705,303,0.0879,26.6312
2024-01-30,42495.0,2148.0,-0.2434,0.1923,0.1788,393,0.0426,16.7342
2024-01-31,43787.0,3280.0,-0.33,0.1497,0.1592,300,-0.007,-2.1066
2024-02-01,43116.0,968.0,-0.1286,0.1369,0.2561,321,0.0882,28.2971
2024-02-02,43158.0,8303.0,0.0223,0.2057,0.2338,246,0.1539,37.8634
2024-02-03,43087.0,26.0,-0.1918,0.2529,0.1902,180,0.0838,15.0813
2024-02-04,43100.0,1108.0,-0.212,0.1093,0.2118,213,0.0364,7.749
2024-02-05,43100.0,1108.0,-0.1915,0.1716,0.2012,465,0.0605,28.1153
2024-02-06,43195.0,1950.0,-0.1879,0.1472,0.2726,282,0.0773,21.8036
2024-02-07,42911.0,737.0,0.0598,0.2132,0.2588,291,0.1773,51.5876
2024-02-08,43121.0,11.0,-0.2129,0.2116,0.2142,339,0.071,24.0552
2024-02-09,43121.0,11.0,-0.2261,0.205,0.2384,282,0.0724,20.4289
2024-02-10,47685.0,7580.0,-0.3473,0.2176,0.2547,207,0.0417,8.6268
2024-02-11,47685.0,7580.0,-0.2542,0.3336,0.233,255,0.1041,26.5517
2024-02-12,48150.0,674.0,-0.2385,0.298,0.2295,501,0.0964,48.2736
2024-02-13,50363.0,11562.0,-0.0006,0.2045,0.2287,345,0.1442,49.7445
2024-02-14,50094.0,60.0,-0.0911,0.1518,0.2628,297,0.1078,32.027
2024-02-15,49951.0,88.0,-0.0582,0.1985,0.276,411,0.1388,57.0338
2024-02-16,52557.0,2913.0,-0.2678,0.2743,0.2982,282,0.1015,28.6345
2024-02-17,52211.0,544.0,-0.2128,0.0968,0.1611,237,0.0151,3.5704
2024-02-18,52214.0,4172.0,-0.3119,0.2107,0.2706,216,0.0565,12.1976
2024-02-19,52081.0,2296.0,-0.1264,0.111,0.2079,342,0.0641,21.9351
2024-02-20,52501.0,3092.0,-0.1491,0.1875,0.2123,378,0.0836,31.5836
2024-02-21,52397.0,5032.0,-0.2371,0.1914,0.1514,276,0.0352,9.7243
2024-02-22,52394.0,3780.0,-0.1522,0.1681,0.226,339,0.0806,27.3385
2024-02-23,51923.0,127.0,-0.2988,0.0643,0.1956,306,-0.0129,-3.9586
2024-02-24,51512.0,2767.0,-0.3371,0.2128,0.2496,225,0.0418,9.3966
2024-02-25,51105.0,1128.0,-0.4473,0.2006,0.1194,189,-0.0424,-8.0196
2024-02-26,51894.0,1040.0,-0.0959,0.1314,0.2035,387,0.0797,30.8335
2024-02-27,51352.0,49.0,-0.2925,0.2281,0.2295,384,0.055,21.1302
2024-02-28,57250.0,8378.0,-0.2614,0.1622,0.1885,234,0.0298,6.9622
2024-02-29,58743.0,4115.0,-0.2074,0.1043,0.2155,384,0.0375,14.392
2024-03-01,63113.0,262.0,-0.039,0.2466,0.2512,423,0.1529,64.6847
2024-03-02,62289.0,6563.0,-0.1369,0.2013,0.2273,258,0.0972,25.0872
2024-03-03,62500.0,3780.0,-0.1514,0.1202,0.2175,297,0.0621,18.4455
